Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,580	124,90
0,534	122,51
0,492	120,78
0,449	118,64
0,407	116,45
0,366	114,90
0,325	112,93
0,284	111,08
0,245	109,66
0,209	108,07
0,173	106,80
0,140	105,24
0,107	103,82
0,075	102,68
0,047	101,41
0,017	100,27
-0,009	99,33
-0,035	98,17
-0,057	97,42
-0,077	96,43
-0,096	95,54
-0,115	94,90
-0,130	94,15
-0,145	93,51
-0,157	92,96
-0,167	92,40
-0,176	91,88
-0,182	91,55
-0,185	91,18
-0,187	90,91
-0,188	90,61
-0,188	90,39
-0,185	90,21
-0,181	90,11
-0,174	90,08
-0,165	90,08
-0,154	90,11
-0,141	90,20
-0,126	90,28
-0,108	90,43
-0,091	90,66
-0,071	90,84
-0,047	91,17
-0,022	91,47
0,003	91,90
0,030	92,43
0,060	92,88
0,090	93,48
0,123	94,14
0,157	94,70
0,193	95,44
0,229	96,23
0,267	96,92
0,305	97,78
0,344	98,48
0,383	99,53
0,426	100,54
0,470	101,43
0,514	102,62
0,558	103,91
0,602	104,96
0,647	106,44
0,693	108,04
0,740	109,28
0,785	110,93
0,831	112,38
0,877	114,16
0,922	116,06
0,968	117,67
1,013	119,71
1,057	121,84
1,103	123,63
1,145	125,99
1,188	128,49
1,230	130,50
1,271	133,18
1,312	135,93
1,352	138,24
1,392	141,13
1,428	143,49
1,462	146,64
1,495	149,64
1,528	152,15
1,560	155,20
1,591	158,31
1,619	160,89
1,648	163,97
1,674	167,00
1,696	169,25
1,715	172,24
1,733	175,08
1,750	177,30
1,767	179,73
1,783	182,14
1,794	183,94
1,803	185,98
1,810	187,65
1,814	189,00
1,817	190,40
1,819	191,37
1,821	192,25
1,821	192,96
1,819	193,23
1,813	193,38
1,803	193,52
1,791	193,25
1,778	192,68
1,762	191,94
1,747	191,24
1,729	190,10
1,709	188,71
1,687	187,56
1,662	185,90
1,637	184,15
1,608	182,68
1,580	180,73
1,549	179,06
1,517	176,90
1,484	174,78
1,450	172,96
1,414	170,73
1,374	168,59
1,335	166,80
1,294	164,39
1,253	161,89
1,213	159,88
1,172	157,25
1,128	154,55
1,084	152,38
1,040	149,51
0,994	146,91
0,949	144,67
0,902	141,92
0,858	139,36
0,812	137,27
0,767	134,48
0,723	131,78
0,675	129,87
0,628	127,44
0,583	125,45
0,539	123,03
0,495	120,85
0,451	119,08
0,410	116,97
0,368	114,99
0,328	113,42
0,287	111,56
0,250	110,26
0,212	108,55
0,176	106,88
0,141	105,57
0,110	104,21
0,080	102,84
0,049	101,87
0,020	100,53
-0,008	99,38
-0,033	98,44
-0,057	97,50
-0,077	96,68
-0,096	95,82
-0,113	95,08
-0,129	94,38
-0,143	93,71
-0,156	93,09
-0,167	92,70
-0,176	92,20
-0,181	91,76
-0,185	91,42
-0,187	91,10
-0,188	90,80
-0,188	90,62
-0,185	90,45
-0,182	90,32
-0,174	90,25
-0,167	90,19
-0,156	90,18
-0,143	90,22
-0,127	90,32
-0,110	90,48
-0,091	90,67
-0,071	90,97
-0,049	91,20
-0,027	91,61
0,000	91,89
0,028	92,37
0,058	92,88
0,090	93,35
0,121	93,96
0,154	94,59
0,188	95,20
0,225	95,91
0,262	96,77
0,302	97,45
0,342	98,38
0,382	99,39
0,424	100,22
0,467	101,35
0,509	102,32
0,553	103,57
0,598	104,91
0,646	106,07
0,691	107,60
0,737	109,16
0,782	110,60
0,828	112,35
0,872	113,81
0,917	115,68
0,964	117,71
1,010	119,34
1,056	121,42
1,100	123,70
1,144	125,57
1,186	128,04
1,227	130,61
1,268	132,78
1,310	135,53
1,349	137,88
1,389	140,71
1,426	143,78
1,461	146,16
1,494	149,11
1,527	152,09
1,560	154,69
1,590	157,79
1,619	160,92
1,645	163,44
1,670	166,42
1,692	169,30
1,714	171,81
1,734	174,74
1,751	177,31
1,767	179,38
1,781	181,83
1,792	184,00
1,802	185,73
1,808	187,49
1,814	188,98
1,817	190,18
1,821	191,32
1,821	191,98
1,821	192,76
1,817	193,34
1,811	193,43
1,803	193,45
1,792	193,16
1,780	192,74
1,766	192,12
1,748	191,14
1,731	190,31
1,711	188,89
1,689	187,49
1,663	186,21
1,637	184,47
1,610	182,89
1,582	180,89
1,550	178,93
1,519	177,15
1,486	175,07
1,451	173,01
1,415	171,17
1,378	168,84
1,338	166,59
1,297	164,54
1,257	162,12
1,216	159,58
1,173	157,56
1,129	154,87
1,085	152,01
1,041	149,75
0,997	147,02
0,952	144,84
0,906	142,00
0,859	139,33
0,814	137,20
0,768	134,58
0,723	131,94
0,677	129,83
0,633	127,33
0,587	124,91
0,540	123,01
0,496	120,79
0,454	118,70
0,412	117,09
0,371	115,11
0,330	113,35
0,291	111,41
0,251	109,79
0,214	108,49
0,178	106,67
0,143	105,34
0,112	104,12
0,082	102,74
0,050	101,51
0,022	100,52
-0,006	99,35
-0,031	98,47
-0,055	97,40
-0,075	96,46
-0,094	95,81
-0,112	94,95
-0,127	94,19
-0,143	93,57
-0,156	92,97
-0,167	92,41
-0,174	92,01
-0,181	91,60
-0,185	91,20
-0,187	90,90
-0,188	90,60
-0,188	90,42
-0,185	90,22
-0,181	90,10
-0,174	90,04
-0,167	90,03
-0,156	90,06
-0,143	90,11
-0,129	90,22
-0,112	90,42
-0,093	90,60
-0,071	90,86
-0,049	91,08
-0,025	91,44
-0,002	91,92
0,025	92,28
0,055	92,80
0,086	93,38
0,119	93,84
0,154	94,48
0,188	95,19
0,225	95,83
0,261	96,63
0,298	97,53
0,338	98,24
0,379	99,27
0,421	100,12
0,465	101,25
0,509	102,43
0,553	103,46
0,597	104,81
0,642	106,26
0,690	107,49
0,734	109,12
0,781	110,78
0,826	112,16
0,872	114,01
0,917	115,54
0,963	117,42
1,007	119,50
1,052	121,23
1,098	123,42
1,142	125,83
1,184	127,76
1,225	130,37
1,266	133,03
1,307	135,27
1,348	138,09
1,387	140,99
1,425	143,32
1,461	146,16
1,494	148,63
1,525	152,01
1,557	155,09
1,588	157,47
1,618	160,67
1,646	163,76
1,671	166,25
1,693	169,21
1,712	172,05
1,731	174,29
1,748	177,05
1,766	179,62
1,781	181,39
1,792	183,80
1,802	185,78
1,808	187,22
1,813	188,98
1,817	190,27
1,821	191,13
1,821	192,03
1,821	192,68
1,819	192,98
1,811	193,38
1,802	193,25
1,791	193,12
1,778	192,59
1,764	192,01
1,750	191,00
1,733	189,94
1,712	188,91
1,690	187,40
1,665	185,91
1,638	184,45
1,612	182,63
1,583	180,59
1,554	178,98
1,522	176,83
1,488	175,26
1,453	172,92
1,417	170,76
1,378	168,74
1,338	166,48
1,299	163,94
1,258	161,99
1,217	159,34
1,175	156,74
1,133	154,54
1,089	151,83
1,043	149,58
0,999	146,99
0,953	144,29
0,908	141,73
0,861	139,65
0,817	136,54
0,771	134,05
0,726	132,01
0,679	129,52
0,633	127,38
0,587	125,04
0,543	122,63
0,498	120,75
0,456	118,74
0,413	116,82
0,372	115,32
0,331	113,15
0,292	111,72
0,253	109,93
0,215	108,24
0,179	106,83
0,145	105,34
0,113	103,91
0,082	102,78
0,052	101,49
0,022	100,18
-0,006	99,26
-0,031	98,28
-0,053	97,40
-0,075	96,42
-0,093	95,50
-0,110	94,86
-0,127	94,17
-0,141	93,42
-0,156	92,95
-0,167	92,37
-0,174	91,87
-0,181	91,57
-0,184	91,17
-0,185	90,91
-0,187	90,60
-0,187	90,35
-0,187	90,23
-0,182	90,07
-0,176	90,06
-0,167	89,97
-0,156	89,98
-0,143	90,00
-0,127	90,08
-0,112	90,22
-0,093	90,41
-0,074	90,64
-0,052	90,91
-0,027	91,19
-0,002	91,61
0,027	92,05
0,055	92,49
0,085	93,08
0,116	93,74
0,151	94,27
0,187	95,01
0,223	95,86
0,259	96,54
0,298	97,43
0,338	98,12
0,377	99,19
0,419	100,21
0,462	101,13
0,506	102,26
0,551	103,54
0,595	104,60
0,641	106,02
0,686	107,60
0,732	108,90
0,778	110,56
0,823	112,00
0,869	113,80
0,914	115,68
0,960	117,27
1,005	119,34
1,051	121,44
1,096	123,24
1,140	125,49
1,181	127,99
1,224	130,08
1,263	132,72
1,304	134,94
1,345	137,72
1,385	140,62
1,423	142,98
1,458	146,02
1,492	149,07
1,524	151,68
1,555	154,89
1,587	157,86
1,616	160,36
1,643	163,51
1,668	166,48
1,692	168,95
1,712	171,86
1,731	174,61
1,750	176,73
1,766	179,35
1,780	181,77
1,791	183,49
1,802	185,51
1,808	187,09
1,814	188,75
1,817	190,19
1,821	191,20
1,821	192,08
1,819	192,71
1,816	193,28
1,811	193,38
1,803	193,52
1,794	193,21
1,781	192,68
1,767	191,89
1,751	191,23
1,733	190,07
1,712	188,69
1,690	187,60
1,665	186,01
1,640	184,64
1,612	182,77
1,583	180,80
1,554	179,31
1,522	177,16
1,489	175,12
1,455	173,37
1,420	171,16
1,381	168,78
1,341	166,91
1,302	164,45
1,261	161,99
1,219	159,92
1,177	157,35
1,134	154,73
1,090	152,48
1,046	149,83
1,002	147,15
0,955	144,94
0,909	142,13
0,864	140,10
0,818	137,26
0,773	134,72
0,727	132,53
0,682	129,94
0,638	127,50
0,591	125,43
0,545	123,11
0,501	120,91
0,457	119,18
0,415	117,16
0,374	115,50
0,335	113,50
0,295	111,55
0,256	110,12
0,218	108,57
0,181	106,84
0,146	105,72
0,115	104,14
0,083	102,78
0,053	101,70
0,024	100,51
-0,003	99,66
-0,028	98,54
-0,052	97,51
-0,072	96,65
-0,093	95,80
-0,110	95,00
-0,127	94,39
-0,141	93,71
-0,154	93,00
-0,165	92,56
-0,174	92,02
-0,181	91,70
-0,185	91,26
-0,187	90,88
-0,188	90,71
-0,188	90,38
-0,185	90,28
-0,182	90,19
-0,176	90,13
-0,168	90,12
-0,157	90,11
-0,145	90,16
-0,130	90,30
-0,113	90,50
-0,094	90,72
-0,074	90,93
-0,052	91,28
-0,028	91,61
-0,003	91,92
0,024	92,37
0,053	92,89
0,083	93,34
0,116	93,89
0,149	94,54
0,185	95,09
0,220	95,82
0,256	96,48
0,295	97,34
0,335	98,26
0,375	99,12
0,416	100,16
0,460	101,31
0,504	102,27
0,548	103,58
0,594	104,87
0,639	106,01
0,683	107,51
0,729	108,77
0,774	110,41
0,820	112,18
0,866	113,65
0,913	115,50
0,958	117,48
1,002	119,02
1,048	121,16
1,092	123,39
1,136	125,24
1,180	127,67
1,222	129,69
1,263	132,41
1,304	135,19
1,345	137,46
1,384	140,42
1,422	143,46
1,456	145,96
1,489	149,06
1,522	152,13
1,554	154,64
1,585	157,68
1,615	160,82
1,643	163,27
1,668	166,29
1,689	169,14
1,709	171,58
1,729	174,39
1,748	176,45
1,764	179,13
1,780	181,54
1,791	183,34
1,800	185,44
1,808	187,36
1,814	188,66
1,817	190,04
1,821	191,32
1,822	192,11
1,822	192,88
1,819	193,15
1,811	193,25
1,802	193,43
1,792	193,16
1,780	192,74
1,767	192,02
1,753	191,38
1,734	190,27
1,714	189,01
1,690	187,84
1,667	186,30
1,640	184,65
1,613	183,11
1,587	181,13
1,557	179,13
1,525	177,46
1,492	175,36
1,456	173,08
1,420	171,29
1,382	168,78
1,343	166,46
1,304	164,46
1,263	162,09
1,222	160,28
1,180	157,54
1,137	154,82
1,093	152,61
1,049	149,98
1,004	147,24
0,958	145,05
0,913	142,43
0,867	139,55
0,822	137,18
0,776	134,68
0,729	131,98
0,683	130,01
0,639	127,52
0,594	125,10
0,548	122,99
0,504	120,84
0,460	119,16
0,418	117,22
0,377	115,15
0,336	113,56
0,297	111,66
0,258	109,93
0,220	108,49
0,184	106,87
0,149	105,38
0,118	104,22
0,085	102,74
0,055	101,67
0,025	100,34
-0,003	99,22
-0,028	98,41
-0,050	97,36
-0,072	96,44
-0,091	95,72
-0,108	94,86
-0,126	94,18
-0,140	93,63
-0,154	92,99
-0,165	92,51
-0,174	92,01
-0,179	91,49
-0,184	91,19
-0,187	90,85
-0,188	90,55
-0,188	90,24
-0,187	90,06
-0,182	89,85
-0,176	89,84
-0,168	89,81
-0,157	89,82
-0,145	89,84
-0,130	89,91
-0,115	90,11
-0,096	90,30
-0,075	90,63
-0,053	90,93
-0,028	91,36
-0,003	91,72
0,022	92,12
0,050	92,67
0,080	93,24
0,113	93,75
0,148	94,36
0,182	94,93
0,218	95,67
0,256	96,49
0,294	97,18
0,331	98,09
0,372	99,10
0,415	99,93
0,457	101,07
0,501	102,26
0,545	103,25
0,589	104,62
0,635	105,79
0,680	107,27
0,726	108,91
0,771	110,20
0,817	112,01
0,862	113,80
0,908	115,33
0,953	117,25
1,001	119,26
1,046	120,96
1,090	123,18
1,134	125,06
1,177	127,51
1,217	130,05
1,260	132,18
1,301	134,89
1,341	137,78
1,381	140,08
1,418	143,04
1,453	146,11
1,488	148,50
1,521	151,62
1,554	154,74
1,585	157,21
1,613	160,31
1,641	162,81
1,665	165,89
1,687	168,85
1,707	171,31
1,729	174,08
1,748	176,85
1,764	178,90
1,778	181,36
1,791	183,41
1,800	185,17
1,808	187,20
1,814	188,80
1,817	190,01
1,821	191,28
1,821	192,26
1,819	192,64
1,816	193,45
1,813	193,44
1,805	193,67
1,794	193,40
1,781	193,02
1,769	192,27
1,753	191,43
1,736	190,54
1,715	189,21
1,693	187,93
1,668	186,57
1,643	185,08
1,615	183,06
1,587	181,48
1,557	179,53
1,527	177,37
1,494	175,79
1,459	173,66
1,423	171,83
1,385	169,46
1,346	167,19
1,307	165,07
1,266	162,73
1,225	160,07
1,183	158,10
1,139	155,52
1,096	152,68
1,051	150,53
1,007	147,86
0,961	145,12
0,916	142,84
0,870	140,14
0,825	137,32
0,779	135,18
0,734	132,61
0,688	130,11
0,642	128,04
0,597	125,65
0,551	123,76
0,506	121,46
0,463	119,25
0,421	117,57
0,380	115,48
0,339	113,57
0,300	112,04
0,261	110,19
0,221	108,58
0,185	107,16
0,151	105,56
0,119	104,39
0,088	102,93
0,057	101,72
0,027	100,78
-0,002	99,52
-0,027	98,39
-0,050	97,62
-0,071	96,69
-0,090	95,77
-0,108	95,09
-0,124	94,31
-0,140	93,75
-0,154	93,12
-0,165	92,56
-0,174	92,13
-0,179	91,62
-0,184	91,25
-0,187	90,98
-0,188	90,63
-0,188	90,36
-0,187	90,22
-0,182	90,06
-0,178	90,03
-0,168	89,95
-0,159	89,99
-0,146	90,07
-0,132	90,18
-0,116	90,38
-0,097	90,61
-0,077	90,86
-0,053	91,20
-0,030	91,54
-0,005	91,95
0,020	92,48
0,049	92,91
0,079	93,39
0,112	93,90
0,145	94,50
0,181	95,19
0,215	95,74
0,253	96,53
0,291	97,42
0,330	98,15
0,371	99,09
0,413	100,15
0,456	101,03
0,498	102,23
0,542	103,25
0,586	104,56
0,631	106,05
0,677	107,26
0,724	108,82
0,770	110,49
0,815	111,86
0,861	113,68
0,906	115,54
0,952	117,10
0,997	119,10
1,041	120,79
1,087	123,07
1,131	125,42
1,173	127,32
1,216	129,86
1,257	132,57
1,297	134,69
1,338	137,47
1,379	140,40
1,417	142,75
1,451	145,89
1,486	148,95
1,517	151,34
1,549	154,42
1,580	157,60
1,610	160,09
1,638	163,14
1,667	165,54
1,689	168,34
1,709	171,20
1,728	173,64
1,745	176,24
1,762	178,96
1,778	180,82
1,791	183,26
1,802	185,44
1,808	186,90
1,814	188,65
1,817	190,14
1,819	191,12
1,819	192,10
1,819	192,73
1,817	193,19
1,813	193,40
1,806	193,52
1,795	193,28
1,783	192,86
1,769	192,39
1,753	191,45
1,736	190,48
1,717	189,46
1,695	188,13
1,670	186,58
1,645	185,19
1,618	183,31
1,588	181,35
1,560	179,88
1,528	177,71
1,495	175,63
1,461	173,85
1,425	171,47
1,387	169,27
1,348	167,32
1,308	165,00
1,268	162,94
1,227	160,38
1,184	157,88
1,142	155,74
1,100	152,95
1,054	150,07
1,010	147,78
0,964	145,06
0,917	142,34
0,872	140,19
0,826	137,47
0,782	134,90
0,737	132,78
0,691	130,26
0,646	127,51
0,600	125,68
0,554	123,33
0,509	121,43
0,465	119,28
0,424	117,23
0,382	115,72
0,342	113,71
0,303	111,91
0,264	110,46
0,225	108,75
0,188	107,11
0,152	105,85
0,119	104,37
0,088	102,95
0,058	101,79
0,030	100,62
0,002	99,68
-0,025	98,53
-0,049	97,51
-0,069	96,76
-0,090	95,90
-0,107	95,01
-0,124	94,41
-0,138	93,70
-0,152	93,21
-0,163	92,65
-0,173	92,15
-0,181	91,69
-0,184	91,26
-0,187	91,03
-0,187	90,80
-0,188	90,50
-0,187	90,37
-0,184	90,26
-0,178	90,16
-0,170	90,11
-0,159	90,12
-0,146	90,13
-0,132	90,22
-0,115	90,33
-0,097	90,55
-0,079	90,74
-0,057	91,01
-0,033	91,41
-0,008	91,72
0,019	92,20
0,047	92,72
0,077	93,20
0,108	93,80
0,143	94,33
0,178	95,03
0,214	95,80
0,251	96,45
0,289	97,29
0,328	98,18
0,368	98,99
0,408	99,96
0,452	101,04
0,496	101,99
0,540	103,24
0,584	104,30
0,628	105,72
0,674	107,24
0,719	108,48
0,765	110,17
0,814	111,89
0,859	113,36
0,905	115,23
0,949	117,12
0,993	118,67
1,038	120,76
1,084	122,61
1,128	124,91
1,172	127,37
1,214	129,47
1,255	132,11
1,294	134,81
1,335	137,07
1,374	139,99
1,412	142,93
1,450	145,35
1,484	148,45
1,517	151,42
1,549	153,95
1,580	157,00
1,608	160,20
1,635	162,65
1,660	165,74
1,684	168,12
1,706	171,03
1,728	173,94
1,747	176,15
1,762	178,78
1,777	181,21
1,789	183,03
1,799	185,07
1,806	187,03
1,813	188,38
1,817	189,91
1,819	191,08
1,821	191,91
1,821	192,73
1,819	193,21
1,814	193,52
1,806	193,53
1,795	193,46
1,784	192,91
1,770	192,33
1,755	191,55
1,737	190,56
1,718	189,30
1,695	188,09
1,671	186,62
1,646	184,85
1,619	183,43
1,591	181,49
1,561	179,59
1,532	177,92
1,499	175,90
1,464	173,96
1,428	172,77
1,390	169,85
1,351	167,77
1,312	165,58
1,271	163,23
1,230	160,81
1,188	158,22
1,145	155,46
1,101	153,14
1,057	150,50
1,013	147,82
0,969	145,68
0,924	142,79
0,877	140,25
0,829	138,11
0,782	135,51
0,738	132,83
0,693	130,76
0,649	128,20
0,603	125,82
0,558	123,83
0,512	121,69
0,468	119,68
0,426	117,60
0,385	115,62
0,344	114,04
0,305	112,08
0,265	110,23
0,226	108,91
0,190	107,29
0,156	105,71
0,123	104,50
0,091	103,07
0,061	102,01
0,031	100,75
0,003	99,59
-0,024	98,68
-0,047	97,62
-0,068	96,69
-0,088	95,94
-0,105	95,15
-0,123	94,41
-0,138	93,85
-0,152	93,21
-0,163	92,75
-0,173	92,22
-0,179	91,77
-0,184	91,43
-0,187	91,04
-0,188	90,76
-0,188	90,55
-0,187	90,29
-0,184	90,18
-0,178	90,11
-0,170	90,06
-0,160	90,09
-0,148	90,13
-0,135	90,23
-0,119	90,39
-0,101	90,58
-0,079	90,88
-0,057	91,11
-0,033	91,50
-0,009	91,90
0,016	92,31
0,044	92,80
0,074	93,35
0,105	93,78
0,140	94,40
0,176	94,93
0,212	95,69
0,248	96,50
0,286	97,18
0,324	98,11
0,364	99,08
0,405	99,94
0,449	101,00
0,492	102,24
0,536	103,21
0,581	104,56
0,625	105,69
0,671	107,14
0,718	108,71
0,763	110,05
0,809	111,72
0,855	113,55
0,900	115,04
0,946	116,95
0,991	118,97
1,035	120,62
1,081	122,85
1,125	124,72
1,167	127,18
1,210	129,66
1,252	131,80
1,293	134,49
1,334	137,25
1,373	139,64
1,411	142,67
1,447	145,59
1,481	147,98
1,513	151,12
1,546	154,25
1,576	156,91
1,607	159,99
1,635	162,47
1,662	165,45
1,685	168,43
1,706	170,86
1,725	173,62
1,744	176,32
1,761	178,30
1,777	180,86
1,789	183,21
1,800	184,91
1,808	186,84
1,813	188,53
1,816	189,70
1,817	191,08
1,819	192,02
1,819	192,64
1,819	193,21
1,814	193,46
1,806	193,55
1,795	193,26
1,783	192,96
1,770	192,39
1,756	191,50
1,739	190,69
1,720	189,45
1,698	188,17
1,674	186,95
1,648	185,35
1,621	183,46
1,593	181,93
1,565	179,94
1,533	177,88
1,502	176,28
1,467	174,16
1,429	171,98
1,392	170,08
1,352	167,39
1,313	165,62
1,274	163,14
1,233	160,48
1,191	158,50
1,148	155,70
1,104	152,97
1,060	150,76
1,016	148,08
0,971	145,25
0,924	143,08
0,878	140,35
0,833	137,72
0,789	135,60
0,743	132,94
0,697	130,38
0,652	128,36
0,606	125,90
0,559	124,01
0,515	121,70
0,471	119,54
0,430	117,83
0,388	115,72
0,349	113,80
0,308	112,23
0,269	110,40
0,229	108,64
0,192	107,29
0,157	105,90
0,124	104,69
0,093	103,27
0,063	101,90
0,033	100,89
0,005	99,69
-0,020	98,59
-0,044	97,82
-0,066	96,82
-0,086	95,91
-0,104	95,18
-0,121	94,45
-0,137	93,90
-0,151	93,27
-0,162	92,67
-0,171	92,28
-0,179	91,68
-0,182	91,36
-0,185	91,04
-0,187	90,78
-0,188	90,52
-0,187	90,35
-0,184	90,13
-0,179	90,12
-0,171	90,06
-0,160	90,07
-0,149	90,06
-0,134	90,15
-0,118	90,26
-0,101	90,45
-0,080	90,69
-0,060	90,99
-0,038	91,25
-0,013	91,69
0,014	92,16
0,042	92,58
0,074	93,14
0,105	93,66
0,138	94,25
0,173	94,95
0,209	95,56
0,245	96,36
0,283	97,24
0,322	97,95
0,361	98,91
0,402	99,92
0,445	100,81
0,489	101,99
0,533	102,98
0,576	104,27
0,622	105,66
0,668	106,82
0,713	108,42
0,759	110,09
0,806	111,49
0,851	113,27
0,897	115,15
0,942	116,67
0,986	118,66
1,032	120,28
1,078	122,50
1,122	124,85
1,166	126,78
1,206	129,26
1,249	131,90
1,288	134,02
1,329	136,87
1,370	139,71
1,407	142,01
1,444	145,12
1,478	148,16
1,511	150,63
1,544	153,79
1,576	156,93
1,605	159,41
1,632	162,43
1,657	165,04
1,681	168,01
1,704	170,81
1,725	173,17
1,744	175,92
1,761	178,54
1,775	180,46
1,786	182,81
1,797	184,96
1,805	186,45
1,811	188,28
1,816	189,70
1,821	190,83
1,821	191,87
1,821	192,67
1,819	193,04
1,814	193,37
1,806	193,46
1,797	193,29
1,784	192,86
1,772	192,41
1,756	191,64
1,739	190,51
1,720	189,61
1,700	188,18
1,676	186,71
1,651	185,35
1,624	183,68
1,596	181,82
1,568	180,20
1,536	178,04
1,503	175,93
1,469	174,26
1,433	171,86
1,396	169,64
1,357	167,71
1,318	165,30
1,277	163,34
1,236	160,95
1,194	158,58
1,151	156,92
1,109	153,54
1,065	150,84
1,021	148,59
0,975	146,16
0,930	143,02
0,883	140,84
0,837	138,23
0,790	135,29
0,746	133,32
0,701	130,78
0,657	128,36
0,611	126,27
0,564	123,95
0,520	122,17
0,476	119,99
0,434	117,78
0,393	116,22
0,352	114,09
0,311	112,16
0,272	110,72
0,232	109,00
0,196	107,30
0,162	106,08
0,129	104,61
0,097	103,41
0,066	102,18
0,036	100,81
0,008	99,91
-0,019	98,79
-0,042	97,83
-0,064	96,94
-0,085	95,98
-0,102	95,19
-0,119	94,57
-0,135	93,84
-0,149	93,27
-0,160	92,75
-0,170	92,14
-0,178	91,79
-0,182	91,42
-0,185	91,02
-0,188	90,78
-0,188	90,49
-0,187	90,28
-0,184	90,12
-0,179	90,08
-0,171	90,02
-0,162	89,99
-0,151	90,00
-0,137	90,08
-0,121	90,22
-0,102	90,41
-0,082	90,60
-0,060	90,87
-0,038	91,22
-0,014	91,54
0,011	92,02
0,039	92,54
0,069	93,00
0,102	93,65
0,135	94,22
0,170	94,89
0,206	95,66
0,240	96,31
0,278	97,20
0,317	98,09
0,358	98,84
0,399	99,81
0,441	100,92
0,485	101,81
0,529	103,00
0,573	104,06
0,619	105,43
0,664	106,93
0,710	108,17
0,756	109,86
0,801	111,57
0,847	113,05
0,892	114,85
0,938	116,79
0,983	118,40
1,029	120,50
1,073	122,23
1,117	124,54
1,161	126,92
1,203	128,89
1,244	131,58
1,286	134,28
1,327	136,49
1,367	139,24
1,404	142,29
1,440	144,66
1,475	147,83
1,506	150,34
1,539	153,40
1,571	156,55
1,602	158,90
1,630	162,15
1,657	165,07
1,681	167,60
1,701	170,54
1,722	173,40
1,740	175,64
1,758	178,26
1,773	180,70
1,788	182,60
1,797	184,85
1,805	186,76
1,810	188,19
1,814	189,62
1,817	190,96
1,821	191,79
1,821	192,56
1,821	193,06
1,816	193,43
1,808	193,70
1,797	193,54
1,784	193,17
1,772	192,43
1,758	191,92
1,744	190,90
1,725	189,71
1,703	188,46
1,678	186,95
1,652	185,16
1,626	183,78
1,598	181,83
1,569	180,27
1,539	178,17
1,506	176,04
1,473	174,39
1,437	172,17
1,400	170,07
1,360	168,04
1,321	165,78
1,282	163,28
1,241	161,35
1,199	158,83
1,156	156,06
1,112	153,87
1,068	151,17
1,023	148,49
0,979	146,15
0,933	143,49
0,886	140,74
0,842	138,60
0,796	135,96
0,751	133,25
0,705	131,22
0,658	128,69
0,614	126,74
0,569	124,27
0,523	122,17
0,479	120,27
0,437	118,04
0,394	116,06
0,355	114,53
0,314	112,42
0,275	110,75
0,236	109,35
0,199	107,61
0,163	106,34
0,132	104,86
0,099	103,43
0,069	102,34
0,039	101,01
0,009	99,80
-0,017	98,93
-0,041	97,77
-0,063	96,83
-0,082	96,15
-0,101	95,28
-0,118	94,62
-0,134	93,93
-0,148	93,16
-0,160	92,75
-0,171	92,19
-0,178	91,68
-0,182	91,33
-0,185	90,92
-0,187	90,61
-0,187	90,34
-0,187	90,18
-0,184	90,01
-0,179	89,91
-0,171	89,90
-0,162	89,89
-0,151	89,98
-0,137	90,05
-0,121	90,22
-0,104	90,40
-0,085	90,63
-0,064	90,91
-0,041	91,27
-0,017	91,65
0,009	92,01
0,038	92,52
0,068	92,96
0,099	93,52
0,132	94,15
0,167	94,68
0,201	95,42
0,237	96,23
0,275	96,90
0,314	97,83
0,353	98,77
0,394	99,59
0,438	100,67
0,481	101,64
0,525	102,84
0,569	104,10
0,614	105,23
0,661	106,69
0,707	108,25
0,752	109,53
0,796	111,26
0,842	113,08
0,888	114,57
0,935	116,44
0,979	118,08
1,026	120,18
1,071	122,26
1,115	124,10
1,158	126,53
1,199	129,01
1,241	131,05
1,282	133,70
1,323	135,79
1,362	138,75
1,401	141,67
1,437	144,15
1,473	147,15
1,506	150,24
1,538	152,75
1,569	156,02
1,601	159,10
1,627	161,58
1,654	164,70
1,678	167,56
1,700	169,96
1,720	172,91
1,739	175,62
1,758	177,63
1,772	180,16
1,784	182,52
1,795	184,25
1,803	186,25
1,810	188,03
1,814	189,23
1,819	190,52
1,821	191,46
1,821	192,21
1,819	192,92
1,814	193,33
1,808	193,34
1,799	193,30
1,788	193,05
1,773	192,50
1,759	191,65
1,744	190,82
1,725	189,65
1,703	188,29
1,681	187,14
1,656	185,41
1,629	183,53
1,601	182,00
1,572	180,07
1,543	178,45
1,510	176,24
1,475	174,17
1,440	172,43
1,403	170,32
1,363	167,76
1,324	165,95
1,285	163,50
1,244	161,05
1,202	159,10
1,159	156,41
1,117	153,65
1,073	151,48
1,027	148,66
0,983	145,81
0,938	143,66
0,892	140,92
0,845	138,79
0,800	136,09
0,754	133,54
0,708	131,52
0,663	128,94
0,617	126,43
0,572	124,49
0,528	122,12
0,484	119,88
0,440	118,14
0,399	116,10
0,358	114,54
0,317	112,65
0,278	110,90
0,239	109,46
0,201	107,70
0,167	106,19
0,134	104,97
0,101	103,53
0,071	102,19
0,041	101,20
0,011	99,95
-0,016	99,06
-0,039	98,08
-0,061	97,07
-0,080	96,32
-0,099	95,47
-0,116	94,70
-0,132	94,07
-0,148	93,44
-0,160	92,88
-0,170	92,44
-0,178	91,93
-0,182	91,58
-0,185	91,20
