Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
745,4000	169,19
745,5000	131,25
745,6000	104,39
745,7000	153,95
745,8000	138,81
745,9000	101,66
746,0000	147,20
746,1000	146,28
746,2000	100,23
746,3000	140,24
746,4000	166,82
746,5000	102,13
746,6000	115,59
746,7000	169,01
746,8000	119,39
746,9000	110,79
747,0000	163,17
747,1000	125,99
747,2000	99,92
747,3000	158,33
747,4000	153,38
747,5000	99,19
747,6000	132,87
747,7000	159,32
747,8000	105,38
747,9000	126,00
748,0000	164,14
748,1000	109,61
748,2000	119,70
748,3000	168,55
748,4000	115,05
748,5000	103,12
748,6000	165,88
748,7000	141,94
748,8000	100,91
748,9000	144,61
749,0000	149,03
749,1000	100,82
749,2000	137,67
749,3000	167,80
749,4000	103,13
749,5000	113,66
749,6000	169,40
749,7000	121,96
749,8000	108,98
749,9000	161,27
750,0000	128,87
750,1000	105,29
750,2000	155,80
750,3000	136,46
750,4000	99,18
750,5000	149,25
750,6000	161,71
750,7000	99,82
750,8000	123,12
750,9000	165,64
751,0000	111,67
751,1000	117,21
751,2000	167,57
751,3000	117,82
751,4000	102,02
751,5000	164,33
751,6000	145,06
751,7000	100,26
751,8000	141,42
751,9000	151,97
752,0000	101,75
752,1000	134,19
752,2000	158,27
752,3000	104,71
752,4000	127,01
752,5000	169,68
752,6000	108,75
752,7000	107,03
752,8000	168,93
752,9000	132,99
753,0000	103,58
753,1000	152,26
753,2000	140,62
753,3000	99,41
753,4000	145,46
753,5000	164,26
753,6000	100,63
753,7000	119,46
753,8000	167,51
753,9000	115,11
754,0000	114,05
754,1000	165,94
754,2000	121,39
754,3000	109,38
754,4000	161,74
754,5000	128,25
754,6000	99,58
754,7000	156,26
754,8000	155,65
754,9000	99,20
755,0000	130,04
755,1000	161,27
755,2000	106,84
755,3000	123,38
755,4000	169,41
755,5000	111,49
755,6000	104,87
755,7000	167,58
755,8000	137,21
755,9000	102,17
756,0000	148,72
756,1000	144,64
756,2000	99,93
756,3000	141,62
756,4000	151,67
756,5000	101,60
756,6000	134,54
756,7000	168,73
756,8000	104,57
756,9000	111,28
757,0000	169,67
757,1000	125,06
757,2000	107,24
757,3000	158,78
757,4000	132,32
757,5000	99,27
757,6000	153,07
757,7000	158,61
757,8000	99,32
757,9000	126,51
758,0000	163,64
758,1000	109,10
758,2000	120,25
758,3000	167,07
758,4000	114,12
758,5000	114,87
758,6000	166,39
758,7000	120,20
758,8000	101,16
758,9000	162,41
759,0000	147,91
759,1000	99,72
759,2000	138,70
759,3000	154,48
759,4000	102,70
759,5000	131,87
759,6000	169,32
759,7000	105,87
759,8000	109,86
759,9000	169,68
760,0000	127,45
760,1000	106,11
760,2000	157,17
760,3000	134,80
760,4000	103,00
760,5000	151,02
760,6000	142,11
760,7000	99,53
760,8000	144,32
760,9000	164,75
761,0000	100,76
761,1000	118,67
761,2000	167,78
761,3000	115,95
761,4000	113,30
761,5000	165,23
761,6000	122,55
761,7000	100,67
761,8000	160,95
761,9000	150,25
762,0000	99,45
762,1000	136,26
762,2000	156,37
762,3000	103,63
762,4000	129,39
762,5000	161,86
762,6000	107,34
762,7000	122,90
762,8000	169,38
762,9000	111,83
763,0000	104,81
763,1000	167,64
763,2000	137,48
763,3000	102,05
763,4000	148,38
763,5000	145,04
763,6000	99,97
763,7000	141,58
763,8000	166,34
763,9000	101,74
764,0000	116,52
764,1000	168,68
764,2000	118,55
764,3000	111,37
764,4000	163,80
764,5000	125,07
764,6000	107,24
764,7000	158,94
764,8000	132,40
764,9000	99,33
765,0000	152,96
765,1000	158,88
765,2000	99,32
765,3000	126,56
765,4000	163,48
765,5000	108,94
765,6000	120,42
765,7000	168,73
765,8000	114,32
765,9000	103,39
766,0000	166,39
766,1000	140,44
766,2000	101,18
766,3000	145,50
766,4000	147,88
766,5000	100,59
766,6000	138,47
766,7000	154,62
766,8000	102,78
766,9000	131,40
767,0000	169,34
767,1000	106,09
767,2000	109,50
767,3000	169,65
767,4000	128,06
767,5000	105,64
767,6000	156,42
767,7000	135,53
767,8000	99,16
767,9000	150,21
768,0000	160,89
768,1000	99,62
768,2000	123,90
768,3000	165,28
768,4000	110,90
768,5000	118,15
768,6000	168,07
768,7000	116,23
768,8000	113,16
768,9000	165,15
769,0000	122,63
769,1000	100,49
769,2000	160,72
769,3000	150,24
769,4000	99,47
769,5000	136,17
769,6000	156,35
769,7000	103,60
769,8000	129,31
769,9000	169,56
770,0000	107,09
770,1000	108,49
770,2000	169,37
770,3000	129,66
770,4000	105,16
770,5000	155,56
770,6000	136,76
770,7000	102,47
770,8000	149,61
770,9000	143,68
771,0000	99,78
771,1000	142,93
771,2000	165,55
771,3000	101,14
771,4000	117,81
771,5000	168,09
771,6000	116,48
771,7000	112,73
771,8000	164,97
771,9000	122,32
772,0000	100,59
772,1000	160,71
772,2000	150,31
772,3000	99,51
772,4000	136,61
772,5000	156,19
772,6000	103,47
772,7000	129,64
772,8000	161,36
772,9000	106,90
773,0000	123,45
773,1000	169,47
773,2000	111,32
773,3000	105,24
773,4000	167,98
773,5000	136,51
773,6000	102,45
773,7000	149,62
773,8000	143,53
773,9000	99,67
774,0000	143,01
774,1000	165,38
774,2000	101,12
774,3000	117,81
774,4000	168,14
774,5000	116,68
774,6000	112,71
774,7000	164,92
774,8000	122,81
774,9000	108,57
775,0000	160,79
775,1000	129,48
775,2000	99,44
775,3000	155,51
775,4000	156,33
775,5000	99,12
775,6000	129,56
775,7000	161,51
775,8000	106,96
775,9000	123,18
776,0000	169,28
776,1000	111,35
776,2000	104,99
776,3000	167,71
776,4000	137,25
776,5000	102,19
776,6000	148,96
776,7000	144,28
776,8000	99,83
776,9000	142,26
777,0000	151,33
777,1000	101,50
777,2000	135,53
777,3000	168,52
777,4000	104,19
777,5000	112,02
777,6000	169,72
777,7000	124,19
777,8000	107,72
777,9000	159,60
778,0000	131,08
778,1000	99,24
778,2000	154,12
778,3000	157,66
778,4000	99,30
778,5000	127,90
778,6000	162,82
778,7000	108,25
778,8000	121,62
778,9000	169,12
779,0000	113,21
779,1000	115,79
779,2000	166,94
779,3000	119,05
779,4000	101,61
779,5000	163,41
779,6000	146,68
779,7000	99,95
779,8000	139,92
779,9000	153,22
780,0000	102,20
780,1000	133,02
780,2000	169,05
780,3000	105,25
780,4000	110,51
780,5000	169,78
780,6000	126,81
780,7000	106,40
780,8000	157,69
780,9000	133,78
781,0000	99,15
781,1000	151,62
781,2000	141,39
781,3000	99,49
781,4000	144,69
781,5000	164,54
781,6000	100,71
781,7000	119,03
781,8000	167,76
781,9000	115,70
782,0000	113,53
782,1000	165,55
782,2000	121,92
782,3000	100,80
782,4000	161,38
782,5000	149,67
782,6000	99,57
782,7000	136,92
782,8000	155,63
782,9000	103,29
783,0000	130,02
783,1000	169,52
783,2000	106,72
783,3000	123,86
783,4000	169,56
783,5000	110,92
783,6000	105,38
783,7000	167,97
783,8000	136,20
783,9000	102,51
784,0000	149,69
784,1000	143,33
784,2000	99,67
784,3000	143,15
784,4000	165,26
784,5000	101,06
784,6000	118,01
784,7000	168,25
784,8000	116,71
784,9000	112,82
785,0000	165,03
785,1000	123,10
785,2000	108,52
785,3000	160,60
785,4000	130,13
785,5000	99,41
785,6000	154,92
785,7000	156,82
785,8000	99,19
785,9000	128,96
786,0000	161,92
786,1000	107,35
786,2000	122,52
786,3000	169,28
786,4000	112,16
786,5000	104,76
786,6000	167,64
786,7000	137,85
786,8000	102,02
786,9000	148,23
787,0000	145,29
787,1000	100,01
787,2000	141,49
787,3000	151,84
787,4000	101,71
787,5000	134,35
787,6000	168,78
787,7000	104,59
787,8000	111,43
787,9000	169,70
788,0000	125,01
788,1000	107,33
788,2000	159,07
788,3000	132,03
788,4000	99,29
788,5000	153,52
788,6000	158,40
788,7000	99,32
788,8000	127,22
788,9000	163,27
789,0000	108,65
789,1000	121,00
789,2000	168,98
789,3000	113,65
789,4000	115,40
789,5000	166,72
789,6000	119,53
789,7000	101,37
789,8000	163,16
789,9000	146,82
790,0000	99,98
790,1000	139,84
790,2000	153,70
790,3000	102,38
790,4000	132,82
790,5000	169,13
790,6000	105,32
790,7000	110,38
790,8000	169,70
790,9000	126,39
791,0000	106,57
791,1000	157,87
791,2000	133,75
791,3000	99,20
791,4000	152,19
791,5000	140,83
791,6000	99,41
791,7000	145,55
791,8000	164,13
791,9000	100,59
792,0000	119,75
792,1000	167,58
792,2000	115,11
792,3000	114,14
792,4000	165,99
792,5000	121,16
792,6000	100,95
792,7000	162,01
792,8000	148,73
792,9000	99,57
793,0000	137,86
793,1000	155,03
793,2000	102,96
793,3000	131,10
793,4000	169,48
793,5000	106,38
793,6000	124,45
793,7000	169,64
793,8000	110,76
793,9000	105,42
794,0000	168,10
794,1000	136,09
794,2000	102,50
794,3000	149,70
794,4000	143,54
794,5000	99,79
794,6000	143,06
794,7000	165,65
794,8000	101,23
794,9000	117,82
795,0000	168,39
795,1000	116,92
795,2000	112,54
795,3000	164,79
795,4000	123,41
795,5000	100,47
795,6000	160,31
795,7000	130,47
795,8000	99,38
795,9000	154,56
796,0000	157,47
796,1000	99,26
796,2000	128,35
796,3000	162,48
796,4000	107,88
796,5000	122,09
796,6000	169,24
796,7000	112,57
796,8000	104,34
796,9000	167,25
797,0000	138,98
797,1000	101,67
797,2000	146,98
797,3000	146,48
797,4000	100,24
797,5000	140,26
797,6000	153,09
797,7000	102,15
797,8000	133,21
797,9000	169,13
798,0000	105,12
798,1000	110,68
798,2000	169,75
798,3000	126,36
798,4000	106,60
798,5000	157,96
798,6000	133,63
798,7000	99,21
798,8000	151,77
798,9000	159,78
799,0000	99,47
799,1000	125,55
799,2000	164,33
799,3000	109,72
799,4000	119,48
799,5000	168,55
799,6000	114,96
799,7000	114,21
799,8000	165,96
799,9000	121,28
800,0000	101,01
800,1000	162,01
800,2000	148,88
800,3000	99,72
800,4000	137,81
800,5000	155,26
800,6000	103,07
800,7000	130,89
800,8000	169,43
800,9000	106,31
801,0000	109,28
801,1000	169,61
801,2000	128,35
801,3000	105,76
801,4000	156,47
801,5000	135,73
801,6000	99,21
801,7000	150,53
801,8000	142,77
801,9000	99,63
802,0000	143,86
802,1000	165,05
802,2000	100,93
802,3000	118,57
802,4000	168,06
802,5000	116,10
802,6000	113,27
802,7000	165,31
802,8000	122,50
802,9000	100,67
803,0000	160,95
803,1000	150,26
803,2000	99,55
803,3000	136,50
803,4000	156,48
803,5000	103,67
803,6000	129,72
803,7000	169,61
803,8000	107,01
803,9000	123,32
804,0000	169,47
804,1000	111,57
804,2000	105,10
804,3000	167,92
804,4000	136,87
804,5000	102,31
804,6000	149,24
804,7000	144,01
804,8000	99,83
804,9000	142,86
805,0000	165,73
805,1000	101,31
805,2000	117,61
805,3000	168,39
805,4000	117,13
805,5000	112,51
805,6000	164,75
805,7000	123,49
805,8000	100,45
805,9000	160,29
806,0000	130,73
806,1000	99,43
806,2000	154,86
806,3000	157,32
806,4000	99,29
806,5000	128,49
806,6000	162,46
806,7000	107,82
806,8000	122,26
806,9000	169,34
807,0000	112,33
807,1000	104,59
807,2000	167,49
807,3000	138,05
807,4000	101,92
807,5000	148,11
807,6000	145,30
807,7000	100,01
807,8000	141,41
807,9000	152,11
808,0000	101,73
808,1000	134,71
808,2000	168,79
808,3000	104,51
808,4000	111,45
808,5000	169,73
808,6000	124,67
808,7000	107,52
808,8000	159,32
808,9000	131,88
809,0000	99,34
809,1000	153,63
809,2000	158,32
809,3000	99,35
809,4000	127,44
809,5000	163,15
809,6000	108,51
809,7000	121,25
809,8000	169,12
809,9000	113,25
810,0000	115,68
810,1000	167,00
810,2000	119,24
810,3000	101,60
810,4000	163,42
810,5000	146,63
810,6000	99,93
810,7000	139,88
810,8000	153,39
810,9000	102,29
811,0000	133,18
811,1000	169,19
811,2000	105,21
811,3000	110,61
811,4000	169,80
811,5000	126,51
811,6000	106,56
811,7000	158,08
811,8000	133,60
811,9000	99,26
812,0000	152,08
812,1000	140,86
812,2000	99,45
812,3000	145,79
812,4000	164,17
812,5000	100,58
812,6000	120,08
812,7000	167,53
812,8000	114,73
812,9000	114,68
813,0000	166,39
813,1000	120,54
813,2000	101,19
813,3000	162,55
813,4000	148,00
813,5000	99,89
813,6000	138,70
813,7000	154,56
813,8000	102,72
813,9000	131,85
814,0000	169,41
814,1000	105,77
814,2000	125,44
814,3000	169,78
814,4000	109,79
814,5000	106,40
814,6000	168,73
814,7000	134,40
814,8000	103,30
814,9000	151,67
815,0000	141,46
815,1000	99,55
815,2000	145,30
815,3000	164,45
815,4000	100,69
815,5000	119,83
815,6000	167,52
815,7000	114,61
815,8000	114,53
815,9000	166,18
816,0000	120,76
816,1000	101,13
816,2000	162,46
816,3000	127,45
816,4000	99,86
816,5000	157,63
816,6000	154,71
816,7000	99,31
816,8000	131,73
816,9000	160,29
817,0000	105,98
817,1000	125,10
817,2000	169,76
817,3000	110,17
817,4000	106,04
817,5000	168,57
817,6000	134,92
817,7000	103,19
817,8000	151,37
817,9000	142,29
818,0000	99,59
818,1000	144,63
818,2000	149,08
818,3000	100,79
818,4000	138,00
818,5000	167,65
818,6000	102,87
818,7000	114,10
818,8000	169,52
818,9000	121,48
819,0000	109,61
819,1000	162,09
819,2000	128,07
819,3000	99,72
819,4000	156,79
819,5000	155,47
819,6000	99,17
819,7000	130,99
819,8000	160,78
819,9000	106,42
820,0000	124,58
820,1000	169,79
820,2000	110,57
820,3000	105,80
820,4000	168,41
820,5000	116,05
820,6000	102,87
820,7000	165,69
820,8000	142,81
820,9000	100,88
821,0000	144,00
821,1000	150,03
821,2000	101,11
821,3000	137,07
821,4000	168,26
821,5000	103,50
821,6000	113,14
821,7000	169,77
821,8000	122,74
821,9000	108,98
822,0000	161,26
822,1000	129,53
822,2000	99,61
822,3000	155,96
822,4000	136,71
822,5000	99,24
822,6000	149,86
822,7000	161,58
822,8000	99,87
822,9000	123,57
823,0000	165,82
823,1000	111,68
823,2000	117,71
823,3000	168,01
823,4000	117,04
823,5000	102,44
823,6000	164,94
823,7000	144,27
823,8000	100,58
823,9000	142,77
824,0000	151,08
824,1000	101,46
824,2000	135,77
824,3000	168,64
824,4000	104,16
824,5000	128,97
824,6000	169,87
824,7000	107,79
824,8000	108,15
824,9000	169,60
825,0000	130,90
825,1000	104,69
825,2000	154,55
825,3000	138,36
825,4000	99,28
825,5000	148,30
825,6000	162,62
825,7000	100,14
825,8000	122,16
825,9000	166,59
826,0000	112,88
826,1000	116,47
826,2000	167,44
826,3000	118,68
826,4000	101,71
826,5000	163,65
826,6000	125,46
826,7000	100,15
826,8000	159,01
826,9000	153,04
827,0000	99,36
827,1000	133,53
827,2000	159,19
827,3000	105,26
827,4000	126,60
827,5000	169,87
827,6000	109,07
827,7000	106,99
827,8000	169,05
827,9000	133,45
828,0000	103,70
828,1000	152,59
828,2000	140,75
828,3000	99,54
828,4000	145,90
828,5000	164,30
828,6000	100,61
828,7000	139,20
828,8000	167,67
828,9000	102,73
829,0000	114,62
829,1000	169,53
829,2000	121,05
829,3000	110,03
829,4000	162,46
829,5000	127,76
829,6000	99,86
829,7000	157,27
829,8000	155,14
829,9000	99,33
830,0000	131,29
830,1000	160,62
830,2000	106,19
830,3000	125,01
830,4000	169,85
830,5000	110,39
830,6000	106,01
830,7000	168,56
830,8000	115,93
830,9000	102,98
831,0000	165,76
831,1000	142,71
831,2000	100,91
831,3000	144,18
831,4000	149,65
831,5000	101,03
831,6000	137,40
831,7000	168,15
831,8000	103,33
831,9000	113,45
832,0000	169,68
832,1000	122,35
832,2000	109,10
832,3000	161,46
832,4000	129,09
832,5000	99,71
832,6000	156,28
832,7000	136,47
832,8000	99,33
832,9000	150,11
833,0000	161,57
833,1000	99,90
833,2000	123,87
833,3000	165,90
833,4000	111,51
833,5000	118,04
833,6000	168,21
833,7000	117,01
833,8000	102,60
833,9000	165,31
834,0000	143,92
834,1000	100,73
834,2000	143,41
834,3000	150,53
834,4000	101,28
834,5000	136,55
834,6000	168,43
834,7000	103,80
834,8000	129,67
834,9000	169,80
835,0000	107,24
835,1000	108,57
835,2000	169,61
835,3000	130,04
835,4000	105,14
835,5000	155,65
835,6000	137,01
835,7000	99,31
835,8000	149,53
835,9000	162,00
836,0000	99,91
836,1000	123,20
836,2000	165,83
836,3000	111,69
836,4000	117,86
836,5000	168,17
836,6000	117,23
836,7000	102,43
836,8000	164,98
836,9000	123,60
837,0000	100,56
837,1000	160,68
837,2000	151,14
837,3000	99,58
837,4000	136,22
837,5000	157,13
837,6000	104,04
837,7000	129,38
837,8000	169,89
837,9000	107,53
838,0000	108,32
838,1000	169,61
838,2000	130,43
838,3000	104,90
838,4000	155,00
838,5000	137,93
838,6000	99,40
838,7000	149,14
838,8000	162,37
838,9000	100,05
839,0000	142,63
839,1000	166,22
839,2000	101,64
839,3000	117,28
839,4000	168,72
839,5000	117,76
839,6000	112,33
839,7000	164,75
839,8000	124,15
839,9000	100,42
840,0000	160,11
840,1000	151,83
840,2000	99,49
840,3000	135,26
840,4000	157,76
840,5000	104,40
840,6000	128,29
840,7000	169,89
840,8000	108,20
840,9000	107,77
841,0000	169,52
841,1000	112,97
841,2000	104,49
841,3000	167,52
841,4000	139,33
841,5000	101,84
841,6000	147,70
841,7000	146,46
841,8000	100,34
841,9000	140,80
842,0000	166,92
842,1000	102,18
842,2000	116,01
842,3000	169,28
842,4000	119,69
842,5000	111,05
842,6000	163,70
842,7000	126,12
842,8000	100,13
842,9000	158,73
843,0000	133,33
843,1000	99,41
843,2000	152,88
843,3000	159,44
843,4000	99,56
843,5000	126,52
843,6000	164,12
843,7000	109,39
843,8000	120,62
843,9000	169,16
844,0000	114,47
844,1000	103,67
844,2000	166,69
844,3000	140,97
844,4000	101,42
844,5000	146,17
844,6000	147,86
844,7000	100,69
844,8000	139,44
844,9000	167,66
845,0000	102,76
845,1000	132,45
845,2000	169,57
845,3000	105,80
845,4000	110,36
845,5000	169,98
845,6000	127,03
845,7000	106,62
845,8000	158,09
845,9000	134,22
846,0000	99,38
846,1000	151,97
846,2000	160,19
846,3000	99,67
846,4000	125,62
846,5000	164,83
846,6000	110,13
846,7000	119,55
846,8000	168,82
846,9000	115,33
847,0000	103,30
847,1000	166,22
847,2000	121,60
847,3000	101,11
847,4000	162,15
847,5000	149,37
847,6000	99,81
847,7000	137,72
847,8000	155,56
847,9000	103,24
848,0000	130,88
848,1000	169,77
848,2000	106,62
848,3000	109,38
848,4000	169,90
848,5000	128,99
848,6000	105,85
848,7000	156,73
848,8000	135,97
848,9000	99,38
849,0000	150,47
849,1000	161,40
849,2000	99,88
849,3000	143,90
849,4000	165,50
849,5000	101,20
849,6000	118,61
849,7000	168,46
849,8000	116,54
849,9000	113,36
850,0000	165,63
850,1000	122,62
850,2000	100,90
850,3000	161,46
850,4000	150,16
850,5000	99,79
850,6000	137,31
850,7000	156,22
850,8000	103,55
850,9000	130,61
851,0000	169,90
851,1000	106,91
851,2000	109,18
851,3000	169,98
851,4000	111,18
851,5000	105,74
851,6000	168,62
851,7000	136,25
851,8000	102,89
851,9000	150,71
852,0000	143,12
852,1000	99,87
852,2000	144,25
852,3000	165,51
852,4000	101,17
852,5000	118,90
852,6000	168,38
852,7000	116,15
852,8000	113,81
852,9000	165,90
853,0000	122,46
853,1000	101,05
853,2000	161,98
853,3000	149,78
853,4000	99,83
853,5000	156,72
853,6000	155,99
853,7000	99,39
853,8000	131,11
853,9000	161,05
854,0000	106,50
854,1000	124,67
854,2000	170,01
854,3000	110,91
854,4000	105,84
854,5000	168,59
854,6000	135,71
854,7000	103,01
854,8000	150,93
854,9000	142,82
855,0000	99,80
855,1000	144,73
855,2000	165,18
855,3000	101,00
855,4000	119,30
855,5000	168,21
855,6000	103,35
855,7000	113,93
855,8000	169,78
855,9000	121,57
856,0000	109,84
856,1000	162,49
856,2000	128,07
856,3000	99,93
856,4000	157,62
856,5000	155,01
856,6000	99,29
856,7000	132,03
856,8000	160,29
856,9000	105,94
857,0000	126,05
857,1000	170,15
857,2000	109,82
857,3000	106,63
857,4000	169,13
857,5000	114,57
857,6000	103,75
857,7000	166,88
857,8000	140,80
857,9000	101,57
858,0000	146,52
858,1000	147,71
858,2000	100,61
858,3000	140,07
858,4000	167,51
858,5000	102,54
858,6000	115,63
858,7000	169,59
858,8000	120,00
858,9000	111,04
859,0000	163,81
859,1000	126,03
859,2000	100,28
859,3000	159,47
859,4000	153,03
859,5000	99,54
859,6000	153,88
859,7000	158,94
859,8000	99,52
859,9000	127,69
860,0000	163,55
860,1000	108,70
860,2000	121,99
860,3000	169,66
860,4000	113,19
860,5000	104,55
860,6000	167,75
860,7000	139,06
860,8000	102,03
860,9000	148,18
861,0000	145,83
861,1000	100,25
861,2000	141,87
861,3000	166,78
861,4000	101,85
861,5000	117,05
861,6000	169,04
861,7000	104,44
861,8000	112,42
861,9000	170,16
862,0000	124,12
862,1000	108,47
862,2000	160,89
862,3000	130,60
862,4000	99,73
862,5000	155,76
862,6000	157,07
862,7000	99,48
862,8000	129,93
862,9000	162,06
863,0000	107,25
863,1000	123,84
863,2000	170,02
863,3000	111,59
863,4000	105,61
863,5000	168,60
863,6000	136,69
863,7000	102,87
863,8000	165,76
863,9000	143,52
864,0000	100,99
864,1000	144,20
864,2000	150,17
864,3000	101,27
864,4000	137,49
864,5000	168,56
864,6000	103,64
864,7000	113,70
864,8000	170,02
864,9000	122,49
865,0000	109,45
865,1000	162,06
865,2000	129,00
865,3000	99,85
865,4000	156,84
865,5000	156,14
865,6000	99,43
865,7000	130,86
865,8000	161,34
865,9000	99,91
866,0000	124,50
866,1000	165,72
866,2000	111,18
866,3000	118,65
866,4000	168,68
866,5000	116,59
866,6000	102,97
866,7000	165,79
866,8000	143,49
866,9000	100,96
867,0000	144,20
867,1000	150,08
867,2000	101,27
867,3000	137,54
867,4000	168,56
867,5000	103,64
867,6000	113,80
867,7000	170,09
867,8000	106,96
867,9000	109,33
868,0000	170,05
868,1000	128,88
868,2000	105,95
868,3000	156,93
868,4000	136,17
868,5000	99,44
868,6000	150,92
868,7000	161,27
868,8000	99,91
868,9000	124,67
869,0000	165,50
869,1000	110,92
869,2000	119,09
869,3000	168,86
869,4000	116,48
869,5000	103,09
869,6000	166,19
869,7000	142,83
869,8000	101,24
869,9000	162,39
870,0000	149,55
870,1000	99,97
870,2000	138,16
870,3000	155,70
870,4000	103,37
870,5000	131,37
870,6000	170,00
870,7000	106,61
870,8000	109,74
870,9000	170,10
871,0000	128,76
871,1000	106,08
871,2000	157,10
871,3000	136,05
871,4000	99,49
871,5000	151,05
871,6000	161,28
871,7000	99,93
871,8000	124,72
871,9000	165,64
872,0000	101,25
872,1000	119,07
872,2000	168,52
872,3000	116,37
872,4000	113,85
872,5000	166,11
872,6000	122,33
872,7000	101,11
872,8000	162,16
872,9000	149,90
873,0000	99,95
873,1000	138,02
